hash_id,dc_name,year,month,last_expected_date,frequency,entity,domain,dataset_name,group,cleansed_table
2026_08_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2026,8,15/09/2026,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2026_09_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2026,9,15/10/2026,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2026_10_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2026,10,15/11/2026,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2026_11_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2026,11,15/12/2026,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2026_12_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2026,12,15/01/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2026_01_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,1,15/02/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_02_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,2,15/03/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_03_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,3,15/04/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_04_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,4,15/05/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_05_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,5,15/06/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_06_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,6,15/07/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_07_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,7,15/08/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_08_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,8,15/09/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_09_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,9,15/10/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_10_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,10,15/11/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_11_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,11,15/12/2026,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_12_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2026,12,15/01/2027,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2026_01_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,1,15/02/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_02_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,2,15/03/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_03_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,3,15/04/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_04_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,4,15/05/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_05_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,5,15/06/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_06_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,6,15/07/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_07_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,7,15/08/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_08_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,8,15/09/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_09_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,9,15/10/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_10_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,10,15/11/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_11_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,11,15/12/2026,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_12_dataContract__shv__csrd_ref__dim_life_saving_rules,dataContract__shv__csrd_ref__dim_life_saving_rules,2026,12,15/01/2027,monthly,shv,csrd_ref,dim_life_saving_rules,SHV Holdings,cu__dim_life_saving_rules
2026_01_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,1,15/02/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_02_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,2,15/03/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_03_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,3,15/04/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_04_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,4,15/05/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_05_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,5,15/06/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_06_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,6,15/07/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_07_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,7,15/08/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_08_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,8,15/09/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_09_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,9,15/10/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_10_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,10,15/11/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_11_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,11,15/12/2026,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_12_dataContract__shv__csrd_ref__dim_severe_injury_fatality,dataContract__shv__csrd_ref__dim_severe_injury_fatality,2026,12,15/01/2027,monthly,shv,csrd_ref,dim_severe_injury_fatality,SHV Holdings,cu__dim_severe_injury_fatality
2026_01_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,1,15/02/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_02_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,2,15/03/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_03_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,3,15/04/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_04_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,4,15/05/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_05_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,5,15/06/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_06_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,6,15/07/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_07_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,7,15/08/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_08_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,8,15/09/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_09_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,9,15/10/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_10_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,10,15/11/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_11_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,11,15/12/2026,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_12_dataContract__shv__csrd_ref__dim_site,dataContract__shv__csrd_ref__dim_site,2026,12,15/01/2027,monthly,shv,csrd_ref,dim_site,SHV Holdings,cu__dim_site
2026_01_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,1,15/02/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_02_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,2,15/03/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_03_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,3,15/04/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_04_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,4,15/05/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_05_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,5,15/06/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_06_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,6,15/07/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_07_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,7,15/08/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_08_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,8,15/09/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_09_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,9,15/10/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_10_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,10,15/11/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_11_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,11,15/12/2026,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_12_dataContract__shv__csrd_esg_soc__health_safety,dataContract__shv__csrd_esg_soc__health_safety,2026,12,15/01/2027,monthly,shv,csrd_esg_soc,health_safety,SHV Holdings,cu__health_safety
2026_01_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,1,15/02/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_02_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,2,15/03/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_03_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,3,15/04/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_04_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,4,15/05/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_05_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,5,15/06/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_06_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,6,15/07/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_07_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,7,15/08/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_08_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,8,15/09/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_09_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,9,15/10/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_10_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,10,15/11/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_11_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,11,15/12/2026,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_12_dataContract__shv__csrd_esg_soc__psif,dataContract__shv__csrd_esg_soc__psif,2026,12,15/01/2027,monthly,shv,csrd_esg_soc,psif,SHV Holdings,cu__psif
2026_01_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,1,15/02/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_02_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,2,15/03/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_03_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,3,15/04/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_04_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,4,15/05/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_05_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,5,15/06/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_06_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,6,15/07/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_07_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,7,15/08/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_08_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,8,15/09/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_09_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,9,15/10/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_10_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,10,15/11/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_11_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,11,15/12/2026,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_12_dataContract__shv__csrd_hs__esg_hs,dataContract__shv__csrd_hs__esg_hs,2026,12,15/01/2027,monthly,shv,csrd_hs,esg_hs,SHV Holdings,cu__esg_hs
2026_01_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,1,15/02/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_02_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,2,15/03/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_03_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,3,15/04/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_04_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,4,15/05/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_05_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,5,15/06/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_06_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,6,15/07/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_07_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,7,15/08/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_08_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,8,15/09/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_09_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,9,15/10/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_10_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,10,15/11/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_11_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,11,15/12/2026,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_12_dataContract__shv__csrd_hs__esg_hs.csv,dataContract__shv__csrd_hs__esg_hs.csv,2026,12,15/01/2027,monthly,shv,csrd_hs,esg_hs.csv,SHV Holdings,cu__esg_hs.csv
2026_01_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,1,15/02/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_02_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,2,15/03/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_03_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,3,15/04/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_04_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,4,15/05/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_05_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,5,15/06/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_06_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,6,15/07/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_07_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,7,15/08/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_08_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,8,15/09/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_09_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,9,15/10/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_10_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,10,15/11/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_11_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,11,15/12/2026,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_12_dataContract__shv__csrd_hs__esg_psif,dataContract__shv__csrd_hs__esg_psif,2026,12,15/01/2027,monthly,shv,csrd_hs,esg_psif,SHV Holdings,cu__esg_psif
2026_01_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,1,15/02/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
2026_02_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,2,15/03/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
2026_03_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,3,15/04/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
2026_04_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,4,15/05/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
2026_05_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,5,15/06/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
2026_06_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,6,15/07/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
2026_07_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,7,15/08/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
2026_08_dataContract__shv__csrd_hs__esg_psif.csv,dataContract__shv__csrd_hs__esg_psif.csv,2026,8,15/09/2026,monthly,shv,csrd_hs,esg_psif.csv,SHV Holdings,cu__esg_psif.csv
